Source	Target	MI	InteractionType	RowNumber
ENSG00000077514	ENSG00000166439	0.412624608786368	Intra-Cytoband	369
ENSG00000108963	ENSG00000167699	0.41243189984931	Intra-Cytoband	370
ENSG00000136942	ENSG00000197958	0.412292801669178	Intra-Cytoband	371
ENSG00000104671	ENSG00000198791	0.411960994551988	Inter-Cytoband	372
ENSG00000132153	ENSG00000172046	0.4118682624319	Intra-Cytoband	373
ENSG00000141759	ENSG00000226742	0.411371276225803	Intra-Cytoband	374
ENSG00000130227	ENSG00000168495	0.411291584560102	Intra-Cytoband	375
ENSG00000007168	ENSG00000142507	0.411206097136896	Inter-Cytoband	376
ENSG00000104679	ENSG00000168495	0.41058450214443	Intra-Cytoband	377
ENSG00000124422	ENSG00000178307	0.410428016691782	Intra-Cytoband	378
ENSG00000147419	ENSG00000198791	0.410358467601716	Inter-Cytoband	379
ENSG00000174938	ENSG00000174939	0.410029558363278	Intra-Cytoband	380
ENSG00000167721	ENSG00000174231	0.409777442911789	Intra-Cytoband	381
ENSG00000147475	ENSG00000147548	0.409626753216645	Intra-Cytoband	382
ENSG00000147535	ENSG00000175324	0.409470267763997	Intra-Cytoband	383
ENSG00000108528	ENSG00000171861	0.409307986553843	Inter-Cytoband	384
ENSG00000141456	ENSG00000215041	0.409250028978787	Inter-Cytoband	385
ENSG00000074356	ENSG00000132382	0.408987770951663	Intra-Cytoband	386
ENSG00000091164	ENSG00000134440	0.408540048684363	Intra-Cytoband	387
ENSG00000198538	ENSG00000204604	0.408299524747885	Intra-Cytoband	388
ENSG00000197021	ENSG00000197620	0.408198098991538	Intra-Cytoband	389
ENSG00000141252	ENSG00000167699	0.408144488234612	Intra-Cytoband	390
ENSG00000132383	ENSG00000179409	0.407611278544106	Intra-Cytoband	391
ENSG00000070501	ENSG00000078668	0.407372203547004	Intra-Cytoband	392
ENSG00000152439	ENSG00000213762	0.407153413701171	Intra-Cytoband	393
ENSG00000167721	ENSG00000170043	0.406996928248522	Inter-Cytoband	394
ENSG00000147316	ENSG00000147439	0.4067897299177	Inter-Cytoband	395
ENSG00000129245	ENSG00000132507	0.406630346586299	Intra-Cytoband	396
ENSG00000176024	ENSG00000197619	0.406376782195433	Intra-Cytoband	397
ENSG00000108953	ENSG00000167699	0.40625796916657	Intra-Cytoband	398
ENSG00000119917	ENSG00000134326	0.406252173409065	Trans	399
ENSG00000158863	ENSG00000198791	0.406243479772806	Inter-Cytoband	400
ENSG00000104671	ENSG00000104695	0.406176828561493	Intra-Cytoband	401
ENSG00000160336	ENSG00000198346	0.406031934623855	Intra-Cytoband	402
ENSG00000108523	ENSG00000142507	0.40598991538194	Intra-Cytoband	403
ENSG00000132361	ENSG00000141456	0.405800104323635	Inter-Cytoband	404
ENSG00000108561	ENSG00000171861	0.40575808508172	Inter-Cytoband	405
ENSG00000136770	ENSG00000148444	0.40557406978092	Inter-Cytoband	406
ENSG00000132963	ENSG00000152520	0.405566825084038	Inter-Cytoband	407
ENSG00000167286	ENSG00000198851	0.40532630114756	Intra-Cytoband	408
ENSG00000091164	ENSG00000141627	0.404932189637186	Inter-Cytoband	409
ENSG00000141034	ENSG00000171953	0.404819172365828	Intra-Cytoband	410
ENSG00000121406	ENSG00000152439	0.404767010548279	Intra-Cytoband	411
ENSG00000104299	ENSG00000147439	0.404249739190912	Inter-Cytoband	412
ENSG00000074356	ENSG00000167721	0.40414251767706	Inter-Cytoband	413
ENSG00000033867	ENSG00000163491	0.404119334647038	Intra-Cytoband	414
ENSG00000108963	ENSG00000171861	0.403738263591051	Intra-Cytoband	415
ENSG00000108561	ENSG00000167699	0.403707835864147	Inter-Cytoband	416
ENSG00000168495	ENSG00000198791	0.403513677987713	Inter-Cytoband	417
ENSG00000147439	ENSG00000147457	0.40351078010896	Intra-Cytoband	418
ENSG00000112984	ENSG00000123485	0.403334009505042	Trans	419
ENSG00000134590	ENSG00000212747	0.403290541323751	Intra-Cytoband	420
ENSG00000085415	ENSG00000175354	0.403228236930567	Intra-Cytoband	421
ENSG00000104679	ENSG00000147439	0.403209400718674	Intra-Cytoband	422
ENSG00000104671	ENSG00000147419	0.403192013446157	Inter-Cytoband	423
ENSG00000166224	ENSG00000166228	0.402999304509099	Intra-Cytoband	424
ENSG00000104365	ENSG00000147533	0.402981917236583	Intra-Cytoband	425
ENSG00000089127	ENSG00000111331	0.402954387388432	Intra-Cytoband	426
ENSG00000108528	ENSG00000129245	0.402792106178277	Inter-Cytoband	427
ENSG00000103479	ENSG00000166971	0.402560275878057	Intra-Cytoband	428
ENSG00000129235	ENSG00000170043	0.402440013909818	Intra-Cytoband	429
ENSG00000132382	ENSG00000132507	0.402229917700243	Inter-Cytoband	430
ENSG00000204969	ENSG00000255408	0.402144430277037	Intra-Cytoband	431
ENSG00000152223	ENSG00000152242	0.402054596035702	Intra-Cytoband	432
ENSG00000108953	ENSG00000141456	0.402000985278776	Inter-Cytoband	433
ENSG00000133574	ENSG00000171115	0.40191549785557	Intra-Cytoband	434
ENSG00000133028	ENSG00000167721	0.401814072099223	Inter-Cytoband	435
ENSG00000104299	ENSG00000147316	0.401753216645416	Inter-Cytoband	436
ENSG00000112984	ENSG00000134057	0.4016315057378	Inter-Cytoband	437
ENSG00000132383	ENSG00000142507	0.401409818013214	Inter-Cytoband	438
ENSG00000005100	ENSG00000141499	0.401308392256868	Inter-Cytoband	439
ENSG00000074356	ENSG00000074755	0.401035991654109	Intra-Cytoband	440
ENSG00000142507	ENSG00000174231	0.40098382983656	Inter-Cytoband	441
ENSG00000151502	ENSG00000151503	0.400843282717051	Intra-Cytoband	442
ENSG00000168495	ENSG00000173273	0.400788223020749	Inter-Cytoband	443
ENSG00000130227	ENSG00000147457	0.400634635446853	Intra-Cytoband	444
ENSG00000132361	ENSG00000171861	0.400572331053669	Intra-Cytoband	445
ENSG00000129197	ENSG00000142507	0.400560739538658	Intra-Cytoband	446
ENSG00000107796	ENSG00000149591	0.40048394575171	Trans	447
ENSG00000104671	ENSG00000197265	0.400457864842935	Intra-Cytoband	448
ENSG00000085788	ENSG00000147475	0.400297032572157	Intra-Cytoband	449
ENSG00000132382	ENSG00000185722	0.400288338935899	Intra-Cytoband	450
ENSG00000108561	ENSG00000132361	0.400023183030022	Inter-Cytoband	451
ENSG00000104756	ENSG00000130227	0.399882635910513	Inter-Cytoband	452
ENSG00000141456	ENSG00000179409	0.399594296974615	Inter-Cytoband	453
ENSG00000104299	ENSG00000155975	0.399165410919207	Inter-Cytoband	454
ENSG00000006744	ENSG00000132382	0.399061087284108	Inter-Cytoband	455
ENSG00000005100	ENSG00000108561	0.399008925466559	Intra-Cytoband	456
ENSG00000147471	ENSG00000187840	0.398813318650748	Intra-Cytoband	457
ENSG00000102921	ENSG00000196470	0.398682914106874	Intra-Cytoband	458
ENSG00000104679	ENSG00000147419	0.398591630926162	Inter-Cytoband	459
ENSG00000069345	ENSG00000102893	0.3983684942622	Inter-Cytoband	460
ENSG00000108528	ENSG00000161920	0.398246783354584	Intra-Cytoband	461
ENSG00000158941	ENSG00000241852	0.398001912599977	Intra-Cytoband	462
ENSG00000132376	ENSG00000174231	0.397791816390402	Intra-Cytoband	463
ENSG00000143158	ENSG00000143164	0.397622290483366	Intra-Cytoband	464
ENSG00000167842	ENSG00000180787	0.397115161701634	Intra-Cytoband	465
ENSG00000120925	ENSG00000168172	0.39702098064217	Intra-Cytoband	466
ENSG00000132376	ENSG00000171861	0.396948533673351	Intra-Cytoband	467
ENSG00000108561	ENSG00000129197	0.396487770951663	Intra-Cytoband	468
ENSG00000014164	ENSG00000185122	0.396319693984004	Intra-Cytoband	469
ENSG00000102893	ENSG00000129636	0.395825605656659	Intra-Cytoband	470
ENSG00000141127	ENSG00000188522	0.395631447780225	Intra-Cytoband	471
ENSG00000130227	ENSG00000147439	0.395582183841428	Intra-Cytoband	472
ENSG00000132361	ENSG00000167699	0.395344557783702	Intra-Cytoband	473
ENSG00000141026	ENSG00000141030	0.395286600208647	Intra-Cytoband	474
ENSG00000079459	ENSG00000173273	0.39527355975426	Intra-Cytoband	475
ENSG00000242220	ENSG00000265590	0.394977976121479	Intra-Cytoband	476
ENSG00000147316	ENSG00000158863	0.394875101425756	Inter-Cytoband	477
ENSG00000108963	ENSG00000132383	0.394730207488119	Intra-Cytoband	478
ENSG00000005100	ENSG00000132382	0.394683841428075	Intra-Cytoband	479
ENSG00000007168	ENSG00000074356	0.394646169004289	Inter-Cytoband	480
ENSG00000116824	ENSG00000167286	0.394511417642286	Trans	481
ENSG00000102910	ENSG00000102921	0.394412889764692	Intra-Cytoband	482
ENSG00000141252	ENSG00000171861	0.394228874463892	Intra-Cytoband	483
ENSG00000129245	ENSG00000170043	0.394070940071867	Intra-Cytoband	484
ENSG00000179409	ENSG00000185722	0.39361017735018	Inter-Cytoband	485
ENSG00000108559	ENSG00000141456	0.39359423901704	Intra-Cytoband	486
ENSG00000253710	ENSG00000253797	0.393300104323635	Intra-Cytoband	487
ENSG00000167721	ENSG00000170037	0.393271125536108	Inter-Cytoband	488
ENSG00000148444	ENSG00000168283	0.39315810826475	Intra-Cytoband	489
ENSG00000161920	ENSG00000171861	0.393101599629072	Inter-Cytoband	490
ENSG00000132361	ENSG00000132382	0.393032050539005	Inter-Cytoband	491
ENSG00000101751	ENSG00000134046	0.392940767358294	Intra-Cytoband	492
ENSG00000171953	ENSG00000177302	0.392890054480121	Intra-Cytoband	493
ENSG00000118369	ENSG00000188997	0.392879911904486	Intra-Cytoband	494
ENSG00000136146	ENSG00000136152	0.392797322360032	Inter-Cytoband	495
ENSG00000132376	ENSG00000167193	0.392745160542483	Intra-Cytoband	496
ENSG00000120925	ENSG00000165102	0.392561145241683	Intra-Cytoband	497
ENSG00000132382	ENSG00000179409	0.392549553726672	Inter-Cytoband	498
ENSG00000132388	ENSG00000185722	0.392474208879101	Intra-Cytoband	499
ENSG00000108528	ENSG00000215041	0.392449576909702	Inter-Cytoband	500
ENSG00000141127	ENSG00000177427	0.392439434334067	Intra-Cytoband	501
ENSG00000129255	ENSG00000142507	0.392295989335806	Inter-Cytoband	502
ENSG00000155975	ENSG00000168495	0.392106178277501	Inter-Cytoband	503
ENSG00000163751	ENSG00000263961	0.392029384490553	Trans	504
ENSG00000126216	ENSG00000130177	0.391997507824273	Intra-Cytoband	505
ENSG00000074356	ENSG00000133028	0.391871450098528	Inter-Cytoband	506
ENSG00000120992	ENSG00000187735	0.391512113133187	Intra-Cytoband	507
ENSG00000129197	ENSG00000171861	0.391496174800046	Inter-Cytoband	508
ENSG00000102910	ENSG00000196470	0.391467196012519	Intra-Cytoband	509
ENSG00000091542	ENSG00000177427	0.391345485104903	Intra-Cytoband	510
ENSG00000102606	ENSG00000130177	0.391280282832966	Intra-Cytoband	511
ENSG00000078674	ENSG00000155975	0.391252752984815	Intra-Cytoband	512
ENSG00000196313	ENSG00000272391	0.391217978439782	Intra-Cytoband	513
ENSG00000007168	ENSG00000171861	0.390797786020633	Intra-Cytoband	514
ENSG00000134049	ENSG00000152242	0.390254433754492	Intra-Cytoband	515
ENSG00000147316	ENSG00000155975	0.390232699663846	Inter-Cytoband	516
ENSG00000104679	ENSG00000130227	0.390122580271241	Intra-Cytoband	517
ENSG00000147548	ENSG00000169490	0.390105192998725	Inter-Cytoband	518
ENSG00000006744	ENSG00000179409	0.389853077547235	Inter-Cytoband	519
ENSG00000129235	ENSG00000198920	0.389828445577837	Intra-Cytoband	520
ENSG00000174231	ENSG00000177370	0.389805262547815	Intra-Cytoband	521
ENSG00000129245	ENSG00000141499	0.389527066187551	Intra-Cytoband	522
ENSG00000108523	ENSG00000174231	0.389427089370581	Inter-Cytoband	523
ENSG00000136770	ENSG00000168283	0.3893952127043	Inter-Cytoband	524
ENSG00000005100	ENSG00000132383	0.389145995131564	Inter-Cytoband	525
ENSG00000141252	ENSG00000185722	0.389008345890808	Inter-Cytoband	526
ENSG00000147475	ENSG00000156735	0.388750434681813	Intra-Cytoband	527
ENSG00000159063	ENSG00000188997	0.388514257563464	Intra-Cytoband	528
ENSG00000120451	ENSG00000151502	0.388362118928944	Intra-Cytoband	529
ENSG00000104221	ENSG00000156675	0.38819983771879	Intra-Cytoband	530
ENSG00000130338	ENSG00000146433	0.388054943781152	Intra-Cytoband	531
ENSG00000127804	ENSG00000167721	0.387911498782891	Intra-Cytoband	532
ENSG00000167193	ENSG00000177370	0.387646342877014	Intra-Cytoband	533
ENSG00000072849	ENSG00000161956	0.387633302422627	Inter-Cytoband	534
ENSG00000072849	ENSG00000132507	0.387598527877594	Inter-Cytoband	535
ENSG00000104671	ENSG00000155975	0.387560855453808	Inter-Cytoband	536
ENSG00000126216	ENSG00000126226	0.387559406514431	Intra-Cytoband	537
ENSG00000171368	ENSG00000206077	0.387469572273096	Intra-Cytoband	538
ENSG00000106263	ENSG00000157778	0.387350759244233	Intra-Cytoband	539
ENSG00000005100	ENSG00000167842	0.387301495305436	Intra-Cytoband	540
ENSG00000006744	ENSG00000167699	0.38693201576446	Inter-Cytoband	541
ENSG00000141456	ENSG00000198920	0.386929117885708	Inter-Cytoband	542
ENSG00000239887	ENSG00000254706	0.386623391677292	Intra-Cytoband	543
ENSG00000141030	ENSG00000177731	0.386546597890344	Intra-Cytoband	544
ENSG00000179981	ENSG00000180011	0.38643213167961	Intra-Cytoband	545
ENSG00000108528	ENSG00000132383	0.386045264866118	Inter-Cytoband	546
ENSG00000147316	ENSG00000147457	0.385961226382288	Inter-Cytoband	547
ENSG00000141497	ENSG00000161921	0.385949634867277	Intra-Cytoband	548
ENSG00000104643	ENSG00000158941	0.385939492291642	Inter-Cytoband	549
ENSG00000141127	ENSG00000171953	0.385925002897879	Intra-Cytoband	550
ENSG00000104679	ENSG00000147316	0.385713457748928	Inter-Cytoband	551
ENSG00000118096	ENSG00000149582	0.385541033963139	Intra-Cytoband	552
ENSG00000104613	ENSG00000198791	0.385390344267996	Inter-Cytoband	553
ENSG00000129245	ENSG00000171861	0.385275878057262	Inter-Cytoband	554
ENSG00000151498	ENSG00000151500	0.385274429117886	Intra-Cytoband	555
ENSG00000104613	ENSG00000168495	0.385217920482207	Intra-Cytoband	556
ENSG00000130177	ENSG00000213995	0.385107801089602	Intra-Cytoband	557
ENSG00000132382	ENSG00000132383	0.38498898806074	Inter-Cytoband	558
ENSG00000127804	ENSG00000171861	0.384751362003014	Intra-Cytoband	559
ENSG00000158863	ENSG00000168476	0.384713689579228	Intra-Cytoband	560
ENSG00000007168	ENSG00000174231	0.384470267763997	Intra-Cytoband	561
ENSG00000104643	ENSG00000130227	0.384399269734554	Inter-Cytoband	562
ENSG00000005100	ENSG00000006744	0.384208009736873	Inter-Cytoband	563
ENSG00000085788	ENSG00000187840	0.3839732815579	Intra-Cytoband	564
ENSG00000108963	ENSG00000132376	0.383808102468993	Intra-Cytoband	565
ENSG00000132382	ENSG00000161920	0.383803755650864	Intra-Cytoband	566
ENSG00000132383	ENSG00000185722	0.383708125652023	Inter-Cytoband	567
ENSG00000075336	ENSG00000141644	0.383674800046366	Inter-Cytoband	568
ENSG00000147475	ENSG00000175324	0.383516865654341	Intra-Cytoband	569
ENSG00000009844	ENSG00000034693	0.383415439897995	Inter-Cytoband	570
ENSG00000104626	ENSG00000104643	0.383332850353541	Intra-Cytoband	571
ENSG00000086619	ENSG00000186197	0.383131447780225	Intra-Cytoband	572
ENSG00000188643	ENSG00000189334	0.38312130520459	Intra-Cytoband	573
ENSG00000141456	ENSG00000185722	0.383060449750782	Intra-Cytoband	574
ENSG00000132361	ENSG00000133028	0.382930045206909	Inter-Cytoband	575
ENSG00000129245	ENSG00000161956	0.382815578996175	Intra-Cytoband	576
ENSG00000104643	ENSG00000155975	0.38267358293729	Inter-Cytoband	577
ENSG00000171861	ENSG00000174231	0.382608380665353	Intra-Cytoband	578
ENSG00000186081	ENSG00000186847	0.382531586878405	Trans	579
ENSG00000072849	ENSG00000171861	0.382509852787759	Inter-Cytoband	580
ENSG00000108591	ENSG00000141030	0.382495363393996	Intra-Cytoband	581
ENSG00000004142	ENSG00000132591	0.38247362930335	Intra-Cytoband	582
ENSG00000132963	ENSG00000186184	0.382451895212704	Inter-Cytoband	583
ENSG00000198791	ENSG00000241852	0.382363509910745	Inter-Cytoband	584
ENSG00000127804	ENSG00000132383	0.382350469456358	Intra-Cytoband	585
ENSG00000142507	ENSG00000185722	0.382220064912484	Intra-Cytoband	586
ENSG00000108256	ENSG00000160551	0.38204184536919	Intra-Cytoband	587
ENSG00000133028	ENSG00000167699	0.381753506433291	Inter-Cytoband	588
ENSG00000104299	ENSG00000173273	0.381672365828214	Inter-Cytoband	589
ENSG00000127804	ENSG00000167699	0.381634693404428	Intra-Cytoband	590
ENSG00000078674	ENSG00000173273	0.381533267648082	Inter-Cytoband	591
ENSG00000160948	ENSG00000179950	0.381433290831112	Intra-Cytoband	592
ENSG00000104299	ENSG00000197265	0.381372435377304	Inter-Cytoband	593
ENSG00000141252	ENSG00000177370	0.381330416135389	Intra-Cytoband	594
ENSG00000108528	ENSG00000108561	0.381240581894054	Intra-Cytoband	595
ENSG00000167770	ENSG00000176340	0.381231888257795	Intra-Cytoband	596
ENSG00000074356	ENSG00000185722	0.38117393068274	Intra-Cytoband	597
ENSG00000108528	ENSG00000108953	0.381172481743364	Inter-Cytoband	598
ENSG00000108953	ENSG00000167193	0.381134809319578	Intra-Cytoband	599
ENSG00000132383	ENSG00000167699	0.381078300683899	Intra-Cytoband	600
ENSG00000108561	ENSG00000132382	0.380572620841544	Intra-Cytoband	601
ENSG00000141252	ENSG00000174231	0.380346586298829	Intra-Cytoband	602
ENSG00000130177	ENSG00000198176	0.380290077663151	Intra-Cytoband	603
ENSG00000002330	ENSG00000149761	0.380216181754955	Intra-Cytoband	604
ENSG00000119917	ENSG00000157601	0.380136490089255	Trans	605
ENSG00000007168	ENSG00000127804	0.380088675089834	Intra-Cytoband	606
ENSG00000134910	ENSG00000149428	0.379945230091573	Inter-Cytoband	607
ENSG00000131931	ENSG00000168522	0.379895966152776	Intra-Cytoband	608
ENSG00000108953	ENSG00000108963	0.379846702213979	Intra-Cytoband	609
ENSG00000141428	ENSG00000172466	0.379800336153935	Intra-Cytoband	610
ENSG00000108953	ENSG00000179409	0.379622116610641	Intra-Cytoband	611
ENSG00000122490	ENSG00000226742	0.379543873884317	Intra-Cytoband	612
ENSG00000129235	ENSG00000167721	0.379446794946099	Inter-Cytoband	613
ENSG00000104299	ENSG00000104671	0.379175843282717	Inter-Cytoband	614
ENSG00000149262	ENSG00000151366	0.379100498435145	Intra-Cytoband	615
ENSG00000150768	ENSG00000166266	0.379020806769445	Inter-Cytoband	616
ENSG00000147457	ENSG00000155975	0.378835342529269	Inter-Cytoband	617
ENSG00000141503	ENSG00000185722	0.37879477222673	Intra-Cytoband	618
ENSG00000104643	ENSG00000147316	0.378267358293729	Intra-Cytoband	619
ENSG00000101654	ENSG00000177150	0.378232583748696	Intra-Cytoband	620
ENSG00000108518	ENSG00000108528	0.378061608902284	Intra-Cytoband	621
ENSG00000005194	ENSG00000088682	0.378032630114756	Intra-Cytoband	622
ENSG00000066279	ENSG00000117724	0.378002202387852	Inter-Cytoband	623
ENSG00000132361	ENSG00000179409	0.377874695722731	Intra-Cytoband	624
ENSG00000204967	ENSG00000204969	0.377854410571462	Intra-Cytoband	625
ENSG00000011405	ENSG00000110768	0.377826880723311	Intra-Cytoband	626
ENSG00000184545	ENSG00000205869	0.377767474208879	Intra-Cytoband	627
ENSG00000074755	ENSG00000127804	0.377612437695607	Inter-Cytoband	628
ENSG00000133193	ENSG00000166685	0.377396545728527	Intra-Cytoband	629
ENSG00000141456	ENSG00000180787	0.377316854062826	Intra-Cytoband	630
ENSG00000108963	ENSG00000177370	0.377060391793207	Intra-Cytoband	631
ENSG00000142082	ENSG00000177963	0.376905355279935	Intra-Cytoband	632
ENSG00000005100	ENSG00000185722	0.376712646342877	Intra-Cytoband	633
ENSG00000141127	ENSG00000171928	0.37669525907036	Intra-Cytoband	634
ENSG00000174231	ENSG00000179409	0.376612669525907	Intra-Cytoband	635
ENSG00000100395	ENSG00000196419	0.376464877709517	Intra-Cytoband	636
ENSG00000101782	ENSG00000141452	0.376306943317492	Intra-Cytoband	637
ENSG00000134014	ENSG00000147419	0.376201170743016	Intra-Cytoband	638
ENSG00000171953	ENSG00000171962	0.376154804682972	Intra-Cytoband	639
ENSG00000105997	ENSG00000106004	0.375891097716472	Intra-Cytoband	640
ENSG00000147548	ENSG00000187840	0.375889648777095	Intra-Cytoband	641
ENSG00000126461	ENSG00000126464	0.3758157528689	Intra-Cytoband	642
ENSG00000006744	ENSG00000129245	0.375746203778834	Inter-Cytoband	643
ENSG00000120925	ENSG00000168522	0.375734612263823	Intra-Cytoband	644
ENSG00000132382	ENSG00000170037	0.37566361423438	Inter-Cytoband	645
ENSG00000119541	ENSG00000134444	0.375417294540396	Intra-Cytoband	646
ENSG00000121406	ENSG00000213762	0.375414396661644	Intra-Cytoband	647
ENSG00000005100	ENSG00000132361	0.375165179088907	Inter-Cytoband	648
ENSG00000091542	ENSG00000177302	0.375133302422627	Intra-Cytoband	649
ENSG00000066279	ENSG00000112984	0.375130404543874	Trans	650
ENSG00000006744	ENSG00000198920	0.375127506665121	Inter-Cytoband	651
ENSG00000167699	ENSG00000186532	0.375079691665701	Intra-Cytoband	652
ENSG00000104221	ENSG00000147535	0.374955082879332	Intra-Cytoband	653
ENSG00000160201	ENSG00000275895	0.374866697577373	Inter-Cytoband	654
ENSG00000135451	ENSG00000135476	0.374849310304857	Inter-Cytoband	655
ENSG00000142156	ENSG00000142173	0.374737741972876	Intra-Cytoband	656
ENSG00000174428	ENSG00000196275	0.374578358641474	Intra-Cytoband	657
